#,DayOfWeek,D,M,Y,Time AM/PM,IP,Trasnsmited,Received,Loss,rttmin,rttavg,rttmax
64,Tue ,18 ,May ,2021 ,01:03:01 AM,3.96.188.68,13,0,100%
65,Tue ,18 ,May ,2021 ,01:04:01 AM,3.96.188.68,13,0,100%
66,Tue ,18 ,May ,2021 ,01:05:01 AM,3.96.188.68,13,0,100%
67,Tue ,18 ,May ,2021 ,01:06:01 AM,3.96.188.68,13,0,100%
68,Tue ,18 ,May ,2021 ,01:07:01 AM,3.96.188.68,13,0,100%
69,Tue ,18 ,May ,2021 ,01:08:01 AM,3.96.188.68,13,0,100%
70,Tue ,18 ,May ,2021 ,01:09:01 AM,3.96.188.68,13,0,100%
71,Tue ,18 ,May ,2021 ,01:10:01 AM,3.96.188.68,13,0,100%
72,Tue ,18 ,May ,2021 ,01:11:01 AM,3.96.188.68,13,0,100%
73,Tue ,18 ,May ,2021 ,01:12:01 AM,3.96.188.68,13,0,100%
74,Tue ,18 ,May ,2021 ,01:13:02 AM,3.96.188.68,13,0,100%
75,Tue ,18 ,May ,2021 ,01:14:01 AM,3.96.188.68,13,0,100%
76,Tue ,18 ,May ,2021 ,01:15:02 AM,3.96.188.68,13,0,100%
77,Tue ,18 ,May ,2021 ,01:16:01 AM,3.96.188.68,13,0,100%
78,Tue ,18 ,May ,2021 ,01:17:02 AM,3.96.188.68,13,0,100%
79,Tue ,18 ,May ,2021 ,01:18:01 AM,3.96.188.68,13,0,100%
80,Tue ,18 ,May ,2021 ,01:19:02 AM,3.96.188.68,13,0,100%
81,Tue ,18 ,May ,2021 ,01:20:01 AM,3.96.188.68,13,0,100%
82,Tue ,18 ,May ,2021 ,01:21:01 AM,3.96.188.68,13,0,100%
83,Tue ,18 ,May ,2021 ,01:22:01 AM,3.96.188.68,13,0,100%
84,Tue ,18 ,May ,2021 ,01:23:01 AM,3.96.188.68,13,0,100%
85,Tue ,18 ,May ,2021 ,01:24:01 AM,3.96.188.68,13,0,100%
86,Tue ,18 ,May ,2021 ,01:25:01 AM,3.96.188.68,13,0,100%
87,Tue ,18 ,May ,2021 ,01:26:01 AM,3.96.188.68,13,0,100%
88,Tue ,18 ,May ,2021 ,01:27:01 AM,3.96.188.68,13,0,100%
89,Tue ,18 ,May ,2021 ,01:28:02 AM,3.96.188.68,13,0,100%
